,date,obs,pred
540,23/06/2001,0.2703,0.267523177
541,24/06/2001,0.2642,0.260419341
542,25/06/2001,0.2567,0.259334913
543,26/06/2001,0.2515,0.286514276
544,27/06/2001,0.3486,0.374188307
545,28/06/2001,0.822,0.480908797
546,29/06/2001,0.5795,0.486134639
547,30/06/2001,0.4709,0.455133773
548,1/07/2001,0.4832,0.472208781
549,2/07/2001,0.6619,0.539687652
550,3/07/2001,0.6173,0.559373482
551,4/07/2001,0.5194,0.532657441
552,5/07/2001,0.4642,0.485991408
553,6/07/2001,0.4246,0.451759014
554,7/07/2001,0.3948,0.432060107
555,8/07/2001,0.3923,0.429443678
556,9/07/2001,0.4507,0.442717033
557,10/07/2001,0.4799,0.441885345
558,11/07/2001,0.4485,0.424551229
559,12/07/2001,0.4198,0.407715569
560,13/07/2001,0.4384,0.40167862
561,14/07/2001,0.4446,0.393670196
562,15/07/2001,0.4122,0.378413636
563,16/07/2001,0.3952,0.368260012
564,17/07/2001,0.3862,0.379635628
565,18/07/2001,0.4287,0.415407596
566,19/07/2001,0.4934,0.423672778
567,20/07/2001,0.4456,0.409537269
568,21/07/2001,0.4531,0.432047826
569,22/07/2001,0.6989,0.504053053
570,23/07/2001,0.573,0.509383936
571,24/07/2001,0.5235,0.469597702
572,25/07/2001,0.4833,0.432215683
573,26/07/2001,0.4579,0.410722602
574,27/07/2001,0.4365,0.396301466
575,28/07/2001,0.4166,0.383787072
576,29/07/2001,0.4037,0.372267526
577,30/07/2001,0.39,0.364002574
578,31/07/2001,0.383,0.364131538
579,1/08/2001,0.3837,0.370591936
580,2/08/2001,0.3795,0.359954016
581,3/08/2001,0.3672,0.345519884
582,4/08/2001,0.3575,0.334334146
583,5/08/2001,0.3489,0.334133001
584,6/08/2001,0.3515,0.358648782
585,7/08/2001,0.4229,0.412572626
586,8/08/2001,0.4566,0.458892263
587,9/08/2001,0.552,0.533653283
588,10/08/2001,0.8798,0.633703178
589,11/08/2001,1.0635,0.757273745
590,12/08/2001,1.5121,0.877627727
591,13/08/2001,1.1063,0.880679614
592,14/08/2001,0.8608,0.779400761
593,15/08/2001,0.7086,0.692773112
594,16/08/2001,0.645,0.639046308
595,17/08/2001,0.6239,0.618792503
596,18/08/2001,0.6663,0.663174465
597,19/08/2001,1.3472,0.791603112
598,20/08/2001,1.5226,0.854948758
599,21/08/2001,1.296,0.820820592
600,22/08/2001,1.1271,0.737298785
601,23/08/2001,1.0102,0.67245085
602,24/08/2001,0.9348,0.628770453
603,25/08/2001,0.8773,0.602083795
604,26/08/2001,0.8387,0.635553755
605,27/08/2001,0.9638,0.816737936
606,28/08/2001,1.1764,1.075198196
607,29/08/2001,1.043,0.98414095
608,30/08/2001,0.9736,0.856181339
609,31/08/2001,0.9541,0.784382094
610,1/09/2001,0.8953,0.761140766
611,2/09/2001,0.8545,0.729449361
612,3/09/2001,0.9524,0.747534336
613,4/09/2001,1.1888,0.85505372
614,5/09/2001,1.5158,1.012522628
615,6/09/2001,2.0934,1.16018381
616,7/09/2001,2.5614,1.379722648
617,8/09/2001,2.4956,1.359087286
618,9/09/2001,2.3352,1.197190977
619,10/09/2001,2.2796,1.157998985
620,11/09/2001,3.6147,1.338001939
621,12/09/2001,3.1862,1.535205144
622,13/09/2001,3.9188,1.555004879
623,14/09/2001,3.2461,1.413314017
624,15/09/2001,2.7494,1.231096169
625,16/09/2001,2.3754,1.117868227
626,17/09/2001,2.2124,1.059022585
627,18/09/2001,1.9483,0.974686102
628,19/09/2001,1.7781,0.897579061
629,20/09/2001,1.6377,0.834538647
630,21/09/2001,1.5274,0.784165452
631,22/09/2001,1.422,0.741231309
632,23/09/2001,1.3378,0.703915357
633,24/09/2001,1.2705,0.671014222
634,25/09/2001,1.234,0.64188082
635,26/09/2001,1.2173,0.658532158
636,27/09/2001,1.5458,0.876178086
637,28/09/2001,3.1553,1.494589664
638,29/09/2001,3.0843,1.953365851
639,30/09/2001,2.5011,1.804458946
640,1/10/2001,2.0959,1.484737451
641,2/10/2001,1.8812,1.260633676
642,3/10/2001,1.7242,1.123577325
643,4/10/2001,1.6058,1.045931893
644,5/10/2001,1.564,1.056596714
645,6/10/2001,1.8002,1.159857846
646,7/10/2001,1.7347,1.158884746
647,8/10/2001,1.5335,1.095989047
648,9/10/2001,1.4412,1.051791489
649,10/10/2001,2.2609,1.269810048
650,11/10/2001,2.3853,1.871387607
651,12/10/2001,3.2574,2.060079218
652,13/10/2001,2.8931,1.97097191
653,14/10/2001,2.5438,1.661599856
654,15/10/2001,2.3853,1.500695538
655,16/10/2001,2.2024,1.458193763
656,17/10/2001,1.9698,1.306956403
657,18/10/2001,1.819,1.168100474
658,19/10/2001,1.7216,1.060464494
659,20/10/2001,1.6316,0.980537587
660,21/10/2001,1.5472,0.983143779
661,22/10/2001,1.7149,1.238496762
662,23/10/2001,1.9748,1.752164194
663,24/10/2001,1.6612,1.566420953
664,25/10/2001,1.4823,1.322624212
665,26/10/2001,1.3696,1.148165926
666,27/10/2001,1.3206,1.04650544
667,28/10/2001,1.271,0.96932199
668,29/10/2001,1.2201,0.905093974
669,30/10/2001,1.14,0.850034786
670,31/10/2001,1.0806,0.802085438
671,1/11/2001,1.0303,0.759927758
672,2/11/2001,0.9893,0.722573688
673,3/11/2001,0.9572,0.689136711
674,4/11/2001,0.9144,0.658993929
675,5/11/2001,0.8811,0.631753015
676,6/11/2001,0.8778,0.607084618
677,7/11/2001,0.8193,0.584403972
678,8/11/2001,0.7867,0.56341884
679,9/11/2001,0.7964,0.544050018
680,10/11/2001,0.768,0.553817393
681,11/11/2001,0.9444,0.659055253
682,12/11/2001,0.9721,0.85352294
683,13/11/2001,0.7726,0.805046594
684,14/11/2001,0.7124,0.714616553
685,15/11/2001,0.7109,0.649722519
686,16/11/2001,0.7078,0.615707141
687,17/11/2001,0.6618,0.58838487
688,18/11/2001,0.6299,0.563571927
689,19/11/2001,0.6141,0.541176447
690,20/11/2001,0.6374,0.520873544
691,21/11/2001,0.642,0.502184859
692,22/11/2001,0.5946,0.49835616
693,23/11/2001,0.58,0.564127753
694,24/11/2001,0.8917,0.764487111
695,25/11/2001,0.9116,0.959223645
696,26/11/2001,0.897,0.934921897
697,27/11/2001,0.7017,0.817611407
698,28/11/2001,0.6209,0.727221501
699,29/11/2001,0.5722,0.673325602
700,30/11/2001,0.5425,0.634607363
701,1/12/2001,0.5301,0.601000283
